年度,事故種別,上半期,下半期,緯度,経度
令和4年,0,1,0,35.62134849140,139.76878284000
令和4年,0,1,0,35.62024706960,139.76733060800
令和4年,0,1,0,35.62563505030,139.71186739800
令和4年,0,1,0,35.61412439470,139.71078665200
令和4年,0,1,0,35.61379555070,139.71105584900
令和4年,0,1,0,35.61879962890,139.71764044000
令和4年,0,1,0,35.60417339190,139.73710307600
令和4年,0,1,0,35.61683349270,139.73987719400
令和4年,0,1,0,35.61922353700,139.71730477700
令和4年,0,0,1,35.62003216950,139.76652550100
令和4年,0,0,1,35.61836628720,139.76436697800
令和4年,0,0,1,35.61783394130,139.76347952700
令和4年,0,0,1,35.61651402150,139.76369972700
令和4年,0,0,1,35.61543574610,139.76116990800
令和4年,0,0,1,35.60925336320,139.75904780000
令和4年,0,0,1,35.60322312490,139.75258367800
令和4年,0,0,1,35.60183429400,139.75570556500
令和4年,0,0,1,35.60272848020,139.76107796700
令和4年,0,0,1,35.60025167330,139.75069803300
令和4年,0,0,1,35.59588372880,139.75104726000
令和4年,0,0,1,35.59561271070,139.75143807900
令和4年,0,0,1,35.59532636680,139.75121207600
令和4年,0,0,1,35.59666905380,139.75475702100
令和4年,0,0,1,35.59514865080,139.75472930700
令和4年,0,0,1,35.59510109510,139.75494834800
令和4年,0,0,1,35.59221221410,139.75481181600
令和4年,0,0,1,35.58966510310,139.76248179600
令和4年,0,0,1,35.59506705110,139.76507660000
令和4年,0,0,1,35.62354594410,139.75011954800
令和4年,0,0,1,35.62320090400,139.74781528000
令和4年,0,0,1,35.62134482480,139.74862341800
令和4年,0,0,1,35.62188983890,139.75042795800
令和4年,0,0,1,35.62181855640,139.75081358900
令和4年,0,0,1,35.58921113010,139.73906772900
令和4年,0,0,1,35.59600433990,139.74506173400
令和4年,0,0,1,35.59605650800,139.74465288200
令和4年,0,0,1,35.59586090620,139.74460053900
令和4年,0,0,1,35.59602627970,139.74249214800
令和4年,0,0,1,35.59599243590,139.74189067500
令和4年,0,0,1,35.59618802560,139.74192549200
令和4年,0,0,1,35.59617818410,139.74152838900
令和4年,0,0,1,35.59521490480,139.74182732100
令和4年,0,0,1,35.59736500210,139.74226696300
令和4年,0,0,1,35.59813274790,139.74520948600
令和4年,0,0,1,35.59922041920,139.74541415900
令和4年,0,0,1,35.60148488830,139.74540292200
令和4年,0,0,1,35.60454907100,139.74603815900
令和4年,0,0,1,35.60593100030,139.74586143900
令和4年,0,0,1,35.60654948930,139.74531758300
令和4年,0,0,1,35.60578538310,139.74404808400
令和4年,0,0,1,35.60631682770,139.74352183400
令和4年,0,0,1,35.60655612820,139.74300904800
令和4年,0,0,1,35.60559577870,139.74244796800
令和4年,0,0,1,35.60365005310,139.74293200700
令和4年,0,0,1,35.60410810510,139.74313006900
令和4年,0,0,1,35.60345220230,139.74070446200
令和4年,0,0,1,35.60706520790,139.74755145700
令和4年,0,0,1,35.60695990070,139.74703174600
令和4年,0,0,1,35.60714592380,139.74703154700
令和4年,0,0,1,35.60744647690,139.74710715300
令和4年,0,0,1,35.60684487030,139.74626089700
令和4年,0,0,1,35.60678633640,139.74448539000
令和4年,0,0,1,35.60698090110,139.74314181100
令和4年,0,0,1,35.60935461400,139.74739715000
令和4年,0,0,1,35.60946999590,139.74214022600
令和4年,0,0,1,35.60956077260,139.74233871300
令和4年,0,0,1,35.60975158300,139.74236186100
令和4年,0,0,1,35.60888834250,139.74249133600
令和4年,0,0,1,35.61063641970,139.74413600400
令和4年,0,0,1,35.61098889540,139.74508842600
令和4年,0,0,1,35.61162857830,139.74746795000
令和4年,0,0,1,35.61161965310,139.74749351400
令和4年,0,0,1,35.61151883820,139.74826025900
令和4年,0,0,1,35.60999153060,139.74284441500
令和4年,0,0,1,35.61403806350,139.75020271800
令和4年,0,0,1,35.61503769540,139.74772886900
令和4年,0,0,1,35.61566132700,139.74769753700
令和4年,0,0,1,35.61557574160,139.74808023600
令和4年,0,0,1,35.61605618470,139.74961513000
令和4年,0,0,1,35.61527820490,139.74523539400
令和4年,0,0,1,35.61715761560,139.74586672200
令和4年,0,0,1,35.61895522440,139.74468637200
令和4年,0,0,1,35.61807109880,139.74398636600
令和4年,0,0,1,35.61707792750,139.74101271500
令和4年,0,0,1,35.61689787480,139.73947954700
令和4年,0,0,1,35.61696852250,139.73833162200
令和4年,0,0,1,35.61692560100,139.73834043500
令和4年,0,0,1,35.61824914170,139.74091607900
令和4年,0,0,1,35.62045677140,139.73988540200
令和4年,0,0,1,35.61999814170,139.74204734800
令和4年,0,0,1,35.62213268210,139.74548078300
令和4年,0,0,1,35.62095922770,139.74537107400
令和4年,0,0,1,35.62194752750,139.74105898900
令和4年,0,0,1,35.62211818450,139.73873340200
令和4年,0,0,1,35.62227855460,139.73886640700
令和4年,0,0,1,35.62464065520,139.73837348500
令和4年,0,0,1,35.62433712250,139.73906465700
令和4年,0,0,1,35.62370877510,139.73811945100
令和4年,0,0,1,35.62365958450,139.73278275200
令和4年,0,0,1,35.62315667910,139.73489781300
令和4年,0,0,1,35.62248909110,139.73543078600
令和4年,0,0,1,35.62200866790,139.73486544700
令和4年,0,0,1,35.61703828830,139.73771130700
令和4年,0,0,1,35.61626048050,139.73692620100
令和4年,0,0,1,35.61581702140,139.73834618200
令和4年,0,0,1,35.61666843890,139.73544710400
令和4年,0,0,1,35.61863945810,139.73519254200
令和4年,0,0,1,35.61809355550,139.73417663900
令和4年,0,0,1,35.61962547240,139.72901169800
令和4年,0,0,1,35.61872917200,139.72950355400
令和4年,0,0,1,35.61661342710,139.73050787100
令和4年,0,0,1,35.61679872040,139.73084126600
令和4年,0,0,1,35.61634968110,139.72880460600
令和4年,0,0,1,35.61638394100,139.72707404900
令和4年,0,0,1,35.61717982620,139.72184110200
令和4年,0,0,1,35.61754861110,139.72574370400
令和4年,0,0,1,35.61828055930,139.72639113300
令和4年,0,0,1,35.61952260550,139.72557267500
令和4年,0,0,1,35.62125214760,139.72555879300
令和4年,0,0,1,35.62178805280,139.72478038700
令和4年,0,0,1,35.62170765110,139.72487907500
令和4年,0,0,1,35.62234757310,139.72375000900
令和4年,0,0,1,35.62235700110,139.72672689300
令和4年,0,0,1,35.62564356660,139.72763632700
令和4年,0,0,1,35.62568932350,139.72678624600
令和4年,0,0,1,35.62574554040,139.72563820400
令和4年,0,0,1,35.62693347200,139.72591703500
令和4年,0,0,1,35.62375276390,139.72622988800
令和4年,0,0,1,35.62727391980,139.72483552000
令和4年,0,0,1,35.62758977280,139.72506994900
令和4年,0,0,1,35.62759273420,139.72504803700
令和4年,0,0,1,35.62804602940,139.72522999600
令和4年,0,0,1,35.62720476010,139.72457388300
令和4年,0,0,1,35.62886891530,139.72533478000
令和4年,0,0,1,35.62848538210,139.72649279600
令和4年,0,0,1,35.62650298500,139.72304677700
令和4年,0,0,1,35.62566024730,139.72210444000
令和4年,0,0,1,35.62515224420,139.72208469700
令和4年,0,0,1,35.62510333590,139.72336416800
令和4年,0,0,1,35.62389843350,139.72279038700
令和4年,0,0,1,35.63088624470,139.72942399500
令和4年,0,0,1,35.63103521910,139.72932886200
令和4年,0,0,1,35.63046212450,139.72850071100
令和4年,0,0,1,35.63035168290,139.72834018900
令和4年,0,0,1,35.62953820710,139.72876847500
令和4年,0,0,1,35.62974730920,139.72586162600
令和4年,0,0,1,35.62982150120,139.72548542500
令和4年,0,0,1,35.63037591540,139.72540069500
令和4年,0,0,1,35.62851733260,139.72004582800
令和4年,0,0,1,35.63096864760,139.71646737300
令和4年,0,0,1,35.63060255120,139.71669926600
令和4年,0,0,1,35.63263517540,139.71617866100
令和4年,0,0,1,35.63407390240,139.72109989500
令和4年,0,0,1,35.63387245430,139.71990803000
令和4年,0,0,1,35.63439615100,139.71887021000
令和4年,0,0,1,35.63423098060,139.71822775000
令和4年,0,0,1,35.63386501690,139.71710940500
令和4年,0,0,1,35.63513317790,139.71648239400
令和4年,0,0,1,35.63446425460,139.72654743000
令和4年,0,0,1,35.63526808250,139.71624572600
令和4年,0,0,1,35.63477204970,139.71505234200
令和4年,0,0,1,35.63522801780,139.71490560100
令和4年,0,0,1,35.63766826010,139.71359099200
令和4年,0,0,1,35.64079637850,139.71758086000
令和4年,0,0,1,35.62783646150,139.71970515500
令和4年,0,0,1,35.62740215580,139.71943702900
令和4年,0,0,1,35.62797207250,139.71935735000
令和4年,0,0,1,35.62816124130,139.71765406600
令和4年,0,0,1,35.62789036180,139.71622019000
令和4年,0,0,1,35.62681622130,139.71526364300
令和4年,0,0,1,35.62624977690,139.71645626600
令和4年,0,0,1,35.62659943340,139.71888827600
令和4年,0,0,1,35.62622371080,139.71878292300
令和4年,0,0,1,35.62548402690,139.71881878700
令和4年,0,0,1,35.62503357080,139.71849811900
令和4年,0,0,1,35.62511063030,139.71802699500
令和4年,0,0,1,35.62519410180,139.71802687500
令和4年,0,0,1,35.62468576630,139.71953922100
令和4年,0,0,1,35.62432233740,139.71982453200
令和4年,0,0,1,35.62428549770,139.71989764200
令和4年,0,0,1,35.62414452050,139.72094570900
令和4年,0,0,1,35.62453224750,139.72113868200
令和4年,0,0,1,35.62369748070,139.72108508000
令和4年,0,0,1,35.62390076600,139.71747818800
令和4年,0,0,1,35.62370408730,139.71755733700
令和4年,0,0,1,35.62422084590,139.71272888400
令和4年,0,0,1,35.62661159250,139.71248956300
令和4年,0,0,1,35.62797760910,139.71314841000
令和4年,0,0,1,35.62551737700,139.71175730100
令和4年,0,0,1,35.62798708640,139.71192861500
令和4年,0,0,1,35.62335710510,139.71135137600
令和4年,0,0,1,35.62454200370,139.71002198500
令和4年,0,0,1,35.62610851910,139.70839255600
令和4年,0,0,1,35.62111192620,139.70645149600
令和4年,0,0,1,35.62082827780,139.70693972800
令和4年,0,0,1,35.62071826430,139.70710113200
令和4年,0,0,1,35.62063292700,139.70897645100
令和4年,0,0,1,35.62033489620,139.70235846200
令和4年,0,0,1,35.61958644800,139.70312405900
令和4年,0,0,1,35.61997266640,139.70410483000
令和4年,0,0,1,35.61986392290,139.70389032500
令和4年,0,0,1,35.61941519040,139.70354639300
令和4年,0,0,1,35.61845550870,139.70611518400
令和4年,0,0,1,35.61811839700,139.70499352400
令和4年,0,0,1,35.61813363800,139.70497247000
令和4年,0,0,1,35.61752966770,139.70576553900
令和4年,0,0,1,35.61749238080,139.70689409200
令和4年,0,0,1,35.61600632880,139.70894110300
令和4年,0,0,1,35.61567763220,139.70592017900
令和4年,0,0,1,35.61942461620,139.70159206400
令和4年,0,0,1,35.61847979240,139.70075575200
令和4年,0,0,1,35.61720443750,139.69961745900
令和4年,0,0,1,35.61557426550,139.70888583900
令和4年,0,0,1,35.61504730870,139.70852916800
令和4年,0,0,1,35.61503874300,139.70854845700
令和4年,0,0,1,35.61473083230,139.70830009700
令和4年,0,0,1,35.61417474290,139.70485398000
令和4年,0,0,1,35.61367361670,139.70751803900
令和4年,0,0,1,35.61368318800,139.70754839800
令和4年,0,0,1,35.61364131360,139.70764425900
令和4年,0,0,1,35.61436037710,139.69817670400
令和4年,0,0,1,35.61358344560,139.69760411500
令和4年,0,0,1,35.61279531470,139.70089225000
令和4年,0,0,1,35.61245341590,139.70119801100
令和4年,0,0,1,35.61128530420,139.70119555100
令和4年,0,0,1,35.61189433470,139.70420561800
令和4年,0,0,1,35.61277117960,139.70509244900
令和4年,0,0,1,35.61128297350,139.70597078300
令和4年,0,0,1,35.61144772630,139.70615451400
令和4年,0,0,1,35.61147397570,139.70616907500
令和4年,0,0,1,35.61392420210,139.69684116400
令和4年,0,0,1,35.60940088450,139.70044502000
令和4年,0,0,1,35.60947112050,139.70055354400
令和4年,0,0,1,35.60913308570,139.69621148000
令和4年,0,0,1,35.60560212910,139.70027505900
令和4年,0,0,1,35.60556379310,139.70011450600
令和4年,0,0,1,35.60555405960,139.69993930400
令和4年,0,0,1,35.60485461090,139.69933596700
令和4年,0,0,1,35.60464217230,139.69860294500
令和4年,0,0,1,35.60426987830,139.69838163000
令和4年,0,0,1,35.60449319520,139.70191477300
令和4年,0,0,1,35.60494976330,139.70510297100
令和4年,0,0,1,35.60425795940,139.70493470000
令和4年,0,0,1,35.60388147320,139.70524484700
令和4年,0,0,1,35.60315111870,139.70470869200
令和4年,0,0,1,35.60272649250,139.70460424400
令和4年,0,0,1,35.60244117400,139.70542235400
令和4年,0,0,1,35.60348809970,139.70764006000
令和4年,0,0,1,35.60389419510,139.70827457700
令和4年,0,0,1,35.60597982600,139.70715431100
令和4年,0,0,1,35.60415926370,139.71093159300
令和4年,0,0,1,35.60592685360,139.71367399800
令和4年,0,0,1,35.60602821220,139.71367384700
令和4年,0,0,1,35.60528510440,139.71588707500
令和4年,0,0,1,35.60384575150,139.71340697400
令和4年,0,0,1,35.60359513970,139.71321023200
令和4年,0,0,1,35.60323160810,139.71337868800
令和4年,0,0,1,35.60248009220,139.71310969200
令和4年,0,0,1,35.60267687650,139.71313860000
令和4年,0,0,1,35.60279021070,139.71318953400
令和4年,0,0,1,35.60171065230,139.71280422600
令和4年,0,0,1,35.60191942690,139.71289881900
令和4年,0,0,1,35.60116204980,139.71273204500
令和4年,0,0,1,35.60225505980,139.71465772500
令和4年,0,0,1,35.60225549040,139.71509575200
令和4年,0,0,1,35.60167168040,139.71560033800
令和4年,0,0,1,35.60172629270,139.71657851300
令和4年,0,0,1,35.60079624800,139.71665286700
令和4年,0,0,1,35.60258896350,139.72089184700
令和4年,0,0,1,35.60137896110,139.72125855900
令和4年,0,0,1,35.59961736000,139.71589097600
令和4年,0,0,1,35.60145614630,139.71838210000
令和4年,0,0,1,35.60026425930,139.72193524200
令和4年,0,0,1,35.60198136490,139.72411393900
令和4年,0,0,1,35.59300031910,139.71904704300
令和4年,0,0,1,35.59230938360,139.71952497800
令和4年,0,0,1,35.59780077530,139.72518043300
令和4年,0,0,1,35.59925849590,139.72445254200
令和4年,0,0,1,35.59909331990,139.72642746100
令和4年,0,0,1,35.59668106980,139.72925779400
令和4年,0,0,1,35.59679028280,139.72868825500
令和4年,0,0,1,35.59613115300,139.72964207200
令和4年,0,0,1,35.59614176000,139.73110072400
令和4年,0,0,1,35.59559202350,139.73278608300
令和4年,0,0,1,35.59777910400,139.73436176400
令和4年,0,0,1,35.59316290550,139.73289114000
令和4年,0,0,1,35.59285845960,139.73388426700
令和4年,0,0,1,35.59210458970,139.73359905700
令和4年,0,0,1,35.59041614130,139.73368874400
令和4年,0,0,1,35.59479076950,139.73452425700
令和4年,0,0,1,35.59414192400,139.73434402100
令和4年,0,0,1,35.59438642760,139.73586790700
令和4年,0,0,1,35.59428622810,139.73582714900
令和4年,0,0,1,35.59252667350,139.73646580600
令和4年,0,0,1,35.59364394640,139.73788351700
令和4年,0,0,1,35.59136736440,139.73616938400
令和4年,0,0,1,35.59082831670,139.73609996100
令和4年,0,0,1,35.59051829640,139.73612369400
令和4年,0,0,1,35.59038450520,139.73583188100
令和4年,0,0,1,35.58976315880,139.73141712800
令和4年,0,0,1,35.58901589740,139.73190420500
令和4年,0,0,1,35.58835295690,139.73486121500
令和4年,0,0,1,35.59590808800,139.73626638700
令和4年,0,0,1,35.59643522240,139.73936092100
令和4年,0,0,1,35.59659260860,139.73933737700
令和4年,0,0,1,35.59772464310,139.73892287100
令和4年,0,0,1,35.60045094380,139.73897867900
令和4年,0,0,1,35.60128906630,139.73951792300
令和4年,0,0,1,35.60175117720,139.73956118600
令和4年,0,0,1,35.60076982890,139.73592129500
令和4年,0,0,1,35.60170315880,139.73655452100
令和4年,0,0,1,35.59915906510,139.72894274200
令和4年,0,0,1,35.60033281770,139.72834862900
令和4年,0,0,1,35.60121110180,139.72812905500
令和4年,0,0,1,35.60242478060,139.73431632000
令和4年,0,0,1,35.60381882030,139.73012113900
令和4年,0,0,1,35.60335015380,139.72870251300
令和4年,0,0,1,35.60300684820,139.72884313000
令和4年,0,0,1,35.60252037680,139.72890216600
令和4年,0,0,1,35.60438520520,139.72870116500
令和4年,0,0,1,35.60471480340,139.72925558800
令和4年,0,0,1,35.60537058890,139.73197645400
令和4年,0,0,1,35.60579625930,139.73336014500
令和4年,0,0,1,35.60519548920,139.73363540000
令和4年,0,0,1,35.60481074120,139.73559830200
令和4年,0,0,1,35.60810092120,139.72872626200
令和4年,0,0,1,35.60804216640,139.72973095300
令和4年,0,0,1,35.60644803540,139.73022235900
令和4年,0,0,1,35.60765581990,139.73231681400
令和4年,0,0,1,35.60756480970,139.73400709600
令和4年,0,0,1,35.60664542590,139.73317162200
令和4年,0,0,1,35.60646958450,139.73394719100
令和4年,0,0,1,35.60598567290,139.73568187400
令和4年,0,0,1,35.60587311400,139.73658000700
令和4年,0,0,1,35.60616560190,139.73699945200
令和4年,0,0,1,35.60731790670,139.73526775300
令和4年,0,0,1,35.60732427200,139.73576420800
令和4年,0,0,1,35.60720530380,139.73610749500
令和4年,0,0,1,35.60716325310,139.73720146500
令和4年,0,0,1,35.60845613020,139.73752116300
令和4年,0,0,1,35.61087994930,139.72920118700
令和4年,0,0,1,35.61180368390,139.72871810200
令和4年,0,0,1,35.61307620920,139.73171003600
令和4年,0,0,1,35.61529404960,139.73156119800
令和4年,0,0,1,35.61444467550,139.73546130900
令和4年,0,0,1,35.61392647830,139.73610447300
令和4年,0,0,1,35.61324078200,139.73606149500
令和4年,0,0,1,35.61232375970,139.73808357600
令和4年,0,0,1,35.61222738860,139.74133089800
令和4年,0,0,1,35.61362482890,139.74117742700
令和4年,0,0,1,35.61355822990,139.74141115100
令和4年,0,0,1,35.61421311320,139.74123793900
令和4年,0,0,1,35.61434128530,139.74121588800
令和4年,0,0,1,35.61452633300,139.74150043700
令和4年,0,0,1,35.61530317340,139.74105268800
令和4年,0,0,1,35.61599741370,139.74135564200
令和4年,0,0,1,35.60719214810,139.72687863200
令和4年,0,0,1,35.60934251960,139.72453738700
令和4年,0,0,1,35.60893052110,139.72387354800
令和4年,0,0,1,35.60906993460,139.72641413200
令和4年,0,0,1,35.61025049030,139.72644176600
令和4年,0,0,1,35.61015508660,139.72040805400
令和4年,0,0,1,35.60889150500,139.71909560600
令和4年,0,0,1,35.61144621170,139.72609128300
令和4年,0,0,1,35.61206188090,139.72029100200
令和4年,0,0,1,35.61251165590,139.72180613700
令和4年,0,0,1,35.61652623170,139.71969839000
令和4年,0,0,1,35.62243122350,139.72015119000
令和4年,0,0,1,35.62269629710,139.72052323500
令和4年,0,0,1,35.62273564390,139.72051879800
令和4年,0,0,1,35.62255748350,139.72127702700
令和4年,0,0,1,35.62333078130,139.72191125400
令和4年,0,0,1,35.62312346880,139.72209994300
令和4年,0,0,1,35.62122356560,139.71795019000
令和4年,0,0,1,35.62111555320,139.71973207400
令和4年,0,0,1,35.62085266710,139.71915411600
令和4年,0,0,1,35.61984537620,139.71825009300
令和4年,0,0,1,35.61944178830,139.71719173300
令和4年,0,0,1,35.61903649480,139.71610578400
令和4年,0,0,1,35.61941806510,139.71856746700
令和4年,0,0,1,35.61930351870,139.71849315000
令和4年,0,0,1,35.61894233090,139.71862510200
令和4年,0,0,1,35.61813785210,139.71782450200
令和4年,0,0,1,35.61809465190,139.71754125100
令和4年,0,0,1,35.61718266250,139.72330929300
令和4年,0,0,1,35.61725581940,139.71756120100
令和4年,0,0,1,35.61706485290,139.71738039200
令和4年,0,0,1,35.61647805940,139.71727025200
令和4年,0,0,1,35.61593392340,139.71687966700
令和4年,0,0,1,35.61552361800,139.71677511800
令和4年,0,0,1,35.61546165560,139.71682193800
令和4年,0,0,1,35.61554859760,139.71548560800
令和4年,0,0,1,35.61519245740,139.71712899700
令和4年,0,0,1,35.61513315830,139.71746495800
令和4年,0,0,1,35.61483419220,139.71658189600
令和4年,0,0,1,35.61453978700,139.72047406100
令和4年,0,0,1,35.61410641320,139.71618867000
令和4年,0,0,1,35.61398725310,139.71627646200
令和4年,0,0,1,35.61376656410,139.71618916600
令和4年,0,0,1,35.61356300640,139.71532788800
令和4年,0,0,1,35.61279429520,139.71575980000
令和4年,0,0,1,35.61146422420,139.71526525900
令和4年,0,0,1,35.61088812280,139.71757329700
令和4年,0,0,1,35.61077502190,139.71776329200
令和4年,0,0,1,35.60957593850,139.71707141000
令和4年,0,0,1,35.60921717630,139.71601327100
令和4年,0,0,1,35.60922915060,139.71606436100
令和4年,0,0,1,35.60812023220,139.71613168800
令和4年,0,0,1,35.60823865800,139.71529190100
令和4年,0,0,1,35.60626041440,139.71655784800
令和4年,0,0,1,35.60708096100,139.70722757400
令和4年,0,0,1,35.60930410350,139.70934140300
令和4年,0,0,1,35.60930397570,139.70921728500
令和4年,0,0,1,35.60728014950,139.70957450500
令和4年,0,0,1,35.61031373230,139.71380276900
令和4年,0,0,1,35.61027799780,139.71384224800
令和4年,0,0,1,35.60994981090,139.71478458500
令和4年,0,0,1,35.60982444800,139.71462706600
令和4年,0,0,1,35.60954423850,139.71344031800
令和4年,0,0,1,35.60935303240,139.71183728200
令和4年,0,0,1,35.60850190710,139.71212330800
令和4年,0,0,1,35.60842885760,139.71420420800
令和4年,0,0,1,35.60790302430,139.71424441300
令和4年,0,0,1,35.60713017960,139.71410976100
令和4年,0,0,1,35.60881748760,139.70475354100
令和4年,0,0,1,35.61434819220,139.71056402800
令和4年,0,0,1,35.61401590350,139.71096319900
令和4年,0,0,1,35.61348022160,139.71187523900
令和4年,0,0,1,35.61313378170,139.71243651400
令和4年,0,0,1,35.61255879440,139.71340554300
令和4年,0,0,1,35.61396501270,139.70843286300
令和4年,0,0,1,35.62181194060,139.71461032600
令和4年,0,0,1,35.61659682500,139.71099558200
令和4年,0,0,1,35.61703499330,139.71035235700
令和4年,0,0,1,35.61617720350,139.71206022800
令和4年,0,0,1,35.61686730220,139.71173060600
令和4年,0,0,1,35.61650053360,139.71342662700
令和4年,0,0,1,35.61839075650,139.71481701200
令和4年,0,0,1,35.61788209330,139.71412992600
令和4年,0,0,1,35.61510219590,139.71384052600
令和4年,0,0,1,35.61462227680,139.71328485900
令和4年,0,0,1,35.61086192530,139.71490719000
令和4年,0,0,1,35.62000029100,139.71279401000
令和4年,0,0,1,35.60696556230,139.73839547100
令和4年,0,0,1,35.60865043240,139.73983032500
令和4年,0,0,1,35.60999495280,139.73909864400
令和4年,0,0,1,35.60998941620,139.70543822700
令和4年,0,0,1,35.60959012130,139.70504441900
令和4年,0,0,1,35.61062831380,139.70575682000
令和4年,0,0,1,35.58616105290,139.75569887300
令和4年,0,0,1,35.58644723200,139.75568107900
令和4年,0,0,1,35.59014781590,139.73570427200
令和4年,0,0,1,35.59005277320,139.73614234800
令和4年,0,0,1,35.59011832310,139.73609847300
令和4年,0,0,1,35.62579142720,139.72338261800
令和4年,0,0,1,35.62221434000,139.75097584400
令和4年,0,0,1,35.60910000610,139.75497812900
令和4年,0,0,1,35.58472582790,139.76214309200
令和4年,0,0,1,35.58445031570,139.75624003300
令和4年,0,0,1,35.62915956130,139.71432795300
令和4年,0,0,1,35.62535619780,139.71757866200
令和4年,0,0,1,35.62847776330,139.71588994500
令和4年,0,0,1,35.62503627640,139.72511581600
